"id","dummyExpoSplit","milConflictCode","exposureName","exposureValue","percent"
30,2,"ODSS","Petrochemical Fuels or Fumes","No",83.83
156,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",91.75
412,2,"ODSS","Petrochemical Fuels or Fumes","No",87.91
276,2,"ODSS","Petrochemical Fuels or Fumes","No",80.33
261,2,"ODSS","Petrochemical Fuels or Fumes","Yes",12.69
301,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",85.11
282,2,"ODSS","Petrochemical Fuels or Fumes","Yes",83.73
142,2,"ODSS","Petrochemical Fuels or Fumes","No",87.29
275,2,"ODSS","Petrochemical Fuels or Fumes","Yes",91.99
132,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",86.59
8,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",78.9
271,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",84.11
123,2,"ODSS","Petrochemical Fuels or Fumes","No",83.66
175,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",80.06
246,2,"ODSS","Petrochemical Fuels or Fumes","Yes",84.1
297,2,"ODSS","Petrochemical Fuels or Fumes","Yes",84.62
19,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",84.4
269,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",84.58
391,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",79.06
149,2,"ODSS","Petrochemical Fuels or Fumes","Yes",85.98
221,2,"ODSS","Petrochemical Fuels or Fumes","No",93.54
268,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",91.63
385,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",79.43
345,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",82.9
50,2,"ODSS","Petrochemical Fuels or Fumes","No",93.89
28,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",85.58
12,2,"ODSS","Petrochemical Fuels or Fumes","No",82.47
181,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",82.85
401,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",10.37
341,2,"ODSS","Petrochemical Fuels or Fumes","Yes",80.98
193,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",16.8
6,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",13.02
59,2,"ODSS","Petrochemical Fuels or Fumes","No",93.35
88,2,"ODSS","Petrochemical Fuels or Fumes","Yes",82.83
304,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",83.86
18,2,"ODSS","Petrochemical Fuels or Fumes","Yes",79.65
216,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",9.42
389,2,"ODSS","Petrochemical Fuels or Fumes","No",83.33
190,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",87.14
114,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",76.69
245,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",81.68
213,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",87.09
56,2,"ODSS","Petrochemical Fuels or Fumes","No",83.03
79,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",81.82
68,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",8.95
395,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",9.87
140,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",91.09
218,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",83.51
281,2,"ODSS","Petrochemical Fuels or Fumes","Yes",89.33
410,2,"ODSS","Petrochemical Fuels or Fumes","No",82.29
394,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",13.66
120,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",85.27
138,2,"ODSS","Petrochemical Fuels or Fumes","No",87.25
414,2,"ODSS","Petrochemical Fuels or Fumes","Yes",91.82
95,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","No",88.59
403,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",87.58
231,2,"ODSS","Petrochemical Fuels or Fumes","Yes",91.78
259,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",78.33
71,2,"ODSS","Petrochemical Fuels or Fumes","No",87.35
65,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",81.93
60,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Don't Know",87
234,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",84.18
37,2,"ODSS","Petrochemical Fuels or Fumes","No",87.71
388,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",89.54
1,2,"ODSS","Petrochemical Fuels or Fumes","Yes",89.46
233,2,"ODSS","Petrochemical Fuels or Fumes","Yes",88.35
219,2,"OIF/OEF/OND","Petrochemical Fuels or Fumes","Yes",89.87
70,2,"ODSS","Petrochemical Fuels or Fumes","No",92.73
379,2,"ODSS","Petrochemical Fuels or Fumes","Don't Know",91.33
179,1,"ODSS","Industrial Pollution","No",36.32
14,1,"OIF/OEF/OND","Industrial Pollution","Yes",28.13
118,1,"ODSS","Industrial Pollution","Yes",36.46
256,1,"OIF/OEF/OND","Industrial Pollution","Yes",38.4
254,1,"ODSS","Industrial Pollution","Don't Know",24.44
211,1,"ODSS","Industrial Pollution","Yes",35.26
359,1,"OIF/OEF/OND","Industrial Pollution","Yes",28.89
32,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",41.97
109,1,"OIF/OEF/OND","Industrial Pollution","Yes",34.61
23,1,"ODSS","Industrial Pollution","Don't Know",32.63
224,1,"OIF/OEF/OND","Industrial Pollution","Yes",33.11
166,1,"OIF/OEF/OND","Industrial Pollution","No",29.17
76,1,"ODSS","Industrial Pollution","Don't Know",31.84
353,1,"ODSS","Industrial Pollution","No",28.14
347,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",35.08
294,1,"ODSS","Industrial Pollution","No",33.19
41,1,"ODSS","Industrial Pollution","Don't Know",28.26
316,1,"OIF/OEF/OND","Industrial Pollution","No",35.88
342,1,"ODSS","Industrial Pollution","No",28.98
39,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",35.15
159,1,"OIF/OEF/OND","Industrial Pollution","Yes",39.06
240,1,"ODSS","Industrial Pollution","Don't Know",34.36
286,1,"OIF/OEF/OND","Industrial Pollution","No",33.36
158,1,"ODSS","Industrial Pollution","Yes",35.47
199,1,"ODSS","Industrial Pollution","No",31.27
160,1,"ODSS","Industrial Pollution","No",25.05
155,1,"ODSS","Industrial Pollution","Yes",35.35
66,1,"ODSS","Industrial Pollution","Yes",36.33
298,1,"OIF/OEF/OND","Industrial Pollution","Yes",33.1
170,1,"OIF/OEF/OND","Industrial Pollution","Yes",34.61
225,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",36
203,1,"ODSS","Industrial Pollution","Yes",43.49
180,1,"ODSS","Industrial Pollution","Yes",35.09
2,1,"OIF/OEF/OND","Industrial Pollution","No",44.82
130,1,"OIF/OEF/OND","Industrial Pollution","No",32.36
371,1,"OIF/OEF/OND","Industrial Pollution","Yes",43.38
171,1,"ODSS","Industrial Pollution","No",31.09
293,1,"ODSS","Industrial Pollution","Yes",31.28
390,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",31.26
112,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",31.22
333,1,"ODSS","Industrial Pollution","Yes",31.36
36,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",36.12
35,1,"ODSS","Industrial Pollution","Don't Know",37.04
87,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",41.1
292,1,"ODSS","Industrial Pollution","Don't Know",30.42
111,1,"ODSS","Industrial Pollution","No",44.11
361,1,"ODSS","Industrial Pollution","Yes",33.65
406,1,"ODSS","Industrial Pollution","Yes",31.19
31,1,"OIF/OEF/OND","Industrial Pollution","Yes",34.49
73,1,"OIF/OEF/OND","Industrial Pollution","Yes",44.27
289,1,"OIF/OEF/OND","Industrial Pollution","Yes",40.78
354,1,"ODSS","Industrial Pollution","No",33.19
92,1,"ODSS","Industrial Pollution","No",35.97
318,1,"OIF/OEF/OND","Industrial Pollution","No",28.77
392,1,"OIF/OEF/OND","Industrial Pollution","No",38.07
150,1,"OIF/OEF/OND","Industrial Pollution","No",33.7
239,1,"OIF/OEF/OND","Industrial Pollution","Yes",25.66
376,1,"OIF/OEF/OND","Industrial Pollution","No",33.36
334,1,"ODSS","Industrial Pollution","Don't Know",32.27
30,1,"OIF/OEF/OND","Industrial Pollution","No",42.5
156,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",35.89
412,1,"ODSS","Industrial Pollution","No",33.22
276,1,"ODSS","Industrial Pollution","Don't Know",33.88
261,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",32.53
301,1,"OIF/OEF/OND","Industrial Pollution","No",35.85
282,1,"ODSS","Industrial Pollution","No",28.24
142,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",35.15
275,1,"OIF/OEF/OND","Industrial Pollution","No",32.89
132,1,"ODSS","Industrial Pollution","No",36.12
8,1,"ODSS","Industrial Pollution","Don't Know",36.52
271,1,"OIF/OEF/OND","Industrial Pollution","Yes",30.29
123,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",34.74
175,1,"OIF/OEF/OND","Industrial Pollution","No",37.37
246,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",31.03
297,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",42.72
19,1,"OIF/OEF/OND","Industrial Pollution","Yes",28.02
269,1,"ODSS","Industrial Pollution","Don't Know",31.89
391,1,"ODSS","Industrial Pollution","No",41.55
149,1,"OIF/OEF/OND","Industrial Pollution","Yes",35.6
221,1,"ODSS","Industrial Pollution","Yes",33.41
268,1,"ODSS","Industrial Pollution","Don't Know",30.32
385,1,"ODSS","Industrial Pollution","No",40.85
345,1,"ODSS","Industrial Pollution","Don't Know",23.61
50,1,"OIF/OEF/OND","Industrial Pollution","Yes",28.62
28,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",41.45
12,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",38.63
181,1,"ODSS","Industrial Pollution","Yes",35.39
401,1,"ODSS","Industrial Pollution","Don't Know",35.3
341,1,"OIF/OEF/OND","Industrial Pollution","No",31.13
193,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",34.09
6,1,"OIF/OEF/OND","Industrial Pollution","No",37.85
59,1,"OIF/OEF/OND","Industrial Pollution","Yes",38.75
88,1,"ODSS","Industrial Pollution","Yes",33.61
304,1,"ODSS","Industrial Pollution","No",33.6
18,1,"OIF/OEF/OND","Industrial Pollution","Yes",37.82
216,1,"OIF/OEF/OND","Industrial Pollution","No",40.99
389,1,"OIF/OEF/OND","Industrial Pollution","No",38.42
190,1,"OIF/OEF/OND","Industrial Pollution","Yes",37.88
114,1,"OIF/OEF/OND","Industrial Pollution","Yes",32.06
245,1,"OIF/OEF/OND","Industrial Pollution","Yes",30.32
213,1,"ODSS","Industrial Pollution","Yes",33.3
56,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",34.85
79,1,"OIF/OEF/OND","Industrial Pollution","Yes",37.42
68,1,"OIF/OEF/OND","Industrial Pollution","No",25.24
395,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",36.47
140,1,"ODSS","Industrial Pollution","Don't Know",34.44
218,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",21.91
281,1,"ODSS","Industrial Pollution","No",25.88
410,1,"OIF/OEF/OND","Industrial Pollution","No",29.66
394,1,"ODSS","Industrial Pollution","No",33.7
120,1,"ODSS","Industrial Pollution","No",23.57
138,1,"OIF/OEF/OND","Industrial Pollution","Yes",34.57
414,1,"ODSS","Industrial Pollution","Don't Know",37.74
95,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",34.12
403,1,"ODSS","Industrial Pollution","No",32.9
231,1,"ODSS","Industrial Pollution","Don't Know",30.79
259,1,"OIF/OEF/OND","Industrial Pollution","No",32.15
71,1,"ODSS","Industrial Pollution","Yes",34.08
65,1,"OIF/OEF/OND","Industrial Pollution","Yes",35.64
60,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",41.2
234,1,"OIF/OEF/OND","Industrial Pollution","No",34.8
37,1,"OIF/OEF/OND","Industrial Pollution","Don't Know",44.42
388,1,"OIF/OEF/OND","Industrial Pollution","Yes",34.63
1,1,"OIF/OEF/OND","Industrial Pollution","Yes",29.77
233,1,"ODSS","Industrial Pollution","Don't Know",37.71
219,1,"OIF/OEF/OND","Industrial Pollution","No",32.03
70,1,"ODSS","Industrial Pollution","No",34.12
379,1,"OIF/OEF/OND","Industrial Pollution","No",38.05
179,2,"OIF/OEF/OND","Prophylactic Meds","Yes",56.03
14,2,"ODSS","Prophylactic Meds","No",56.99
118,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",63.12
256,2,"OIF/OEF/OND","Prophylactic Meds","Yes",24.34
254,2,"OIF/OEF/OND","Prophylactic Meds","Yes",55.57
211,2,"ODSS","Prophylactic Meds","No",57.91
359,2,"ODSS","Prophylactic Meds","Yes",50.4
32,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",51.92
109,2,"ODSS","Prophylactic Meds","Don't Know",19.25
23,2,"ODSS","Prophylactic Meds","Yes",21.64
224,2,"ODSS","Prophylactic Meds","No",63.78
166,2,"OIF/OEF/OND","Prophylactic Meds","No",58.22
76,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",20.86
353,2,"ODSS","Prophylactic Meds","Don't Know",53.11
347,2,"OIF/OEF/OND","Prophylactic Meds","Yes",31.23
294,2,"ODSS","Prophylactic Meds","Don't Know",49.93
41,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",61.21
316,2,"OIF/OEF/OND","Prophylactic Meds","Yes",49.4
342,2,"OIF/OEF/OND","Prophylactic Meds","Yes",28.44
39,2,"ODSS","Prophylactic Meds","No",22.81
159,2,"OIF/OEF/OND","Prophylactic Meds","No",22.05
240,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",19.87
286,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",26.11
158,2,"OIF/OEF/OND","Prophylactic Meds","Yes",25.43
199,2,"OIF/OEF/OND","Prophylactic Meds","No",13
160,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",52
155,2,"ODSS","Prophylactic Meds","Yes",49.03
66,2,"ODSS","Prophylactic Meds","No",52.8
298,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",55.36
170,2,"ODSS","Prophylactic Meds","Don't Know",45.89
225,2,"OIF/OEF/OND","Prophylactic Meds","No",52
203,2,"OIF/OEF/OND","Prophylactic Meds","No",28.04
180,2,"OIF/OEF/OND","Prophylactic Meds","No",23.54
2,2,"ODSS","Prophylactic Meds","No",58.48
130,2,"ODSS","Prophylactic Meds","Don't Know",51.27
371,2,"OIF/OEF/OND","Prophylactic Meds","No",21.82
171,2,"ODSS","Prophylactic Meds","No",30.75
293,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",15.24
390,2,"OIF/OEF/OND","Prophylactic Meds","No",59.15
112,2,"ODSS","Prophylactic Meds","Yes",48.16
333,2,"OIF/OEF/OND","Prophylactic Meds","Yes",24.79
36,2,"ODSS","Prophylactic Meds","No",39.62
35,2,"ODSS","Prophylactic Meds","Yes",23.02
87,2,"ODSS","Prophylactic Meds","Yes",21.55
292,2,"ODSS","Prophylactic Meds","Yes",57.54
111,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",50.21
361,2,"OIF/OEF/OND","Prophylactic Meds","Yes",57.5
406,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",45.63
31,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",30.4
73,2,"ODSS","Prophylactic Meds","No",23.64
289,2,"ODSS","Prophylactic Meds","Yes",52.16
354,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",52.6
92,2,"OIF/OEF/OND","Prophylactic Meds","No",22.86
318,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",46.57
392,2,"ODSS","Prophylactic Meds","No",46.18
150,2,"ODSS","Prophylactic Meds","Don't Know",43.01
239,2,"OIF/OEF/OND","Prophylactic Meds","Yes",17.52
376,2,"ODSS","Prophylactic Meds","No",53.01
334,2,"ODSS","Prophylactic Meds","Yes",67.79
30,2,"ODSS","Prophylactic Meds","No",41.97
156,2,"OIF/OEF/OND","Prophylactic Meds","No",51.72
412,2,"ODSS","Prophylactic Meds","No",49.62
276,2,"OIF/OEF/OND","Prophylactic Meds","No",50.17
261,2,"OIF/OEF/OND","Prophylactic Meds","Yes",21.69
301,2,"OIF/OEF/OND","Prophylactic Meds","Yes",21.11
282,2,"ODSS","Prophylactic Meds","Yes",52.46
142,2,"OIF/OEF/OND","Prophylactic Meds","Yes",54.55
275,2,"OIF/OEF/OND","Prophylactic Meds","No",39.89
132,2,"ODSS","Prophylactic Meds","Yes",50.19
8,2,"ODSS","Prophylactic Meds","Yes",16.31
271,2,"OIF/OEF/OND","Prophylactic Meds","Yes",51.07
123,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",20.69
175,2,"ODSS","Prophylactic Meds","Yes",52.15
246,2,"OIF/OEF/OND","Prophylactic Meds","Yes",63.46
297,2,"ODSS","Prophylactic Meds","Don't Know",24.97
19,2,"ODSS","Prophylactic Meds","Yes",53.66
269,2,"ODSS","Prophylactic Meds","No",16.16
391,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",26.76
149,2,"OIF/OEF/OND","Prophylactic Meds","No",24.2
221,2,"ODSS","Prophylactic Meds","Yes",26.37
268,2,"OIF/OEF/OND","Prophylactic Meds","No",56.42
385,2,"OIF/OEF/OND","Prophylactic Meds","No",15.42
345,2,"ODSS","Prophylactic Meds","No",26.37
50,2,"OIF/OEF/OND","Prophylactic Meds","No",21.07
28,2,"OIF/OEF/OND","Prophylactic Meds","No",52.13
12,2,"ODSS","Prophylactic Meds","Don't Know",17.24
181,2,"OIF/OEF/OND","Prophylactic Meds","No",53.36
401,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",29.85
341,2,"OIF/OEF/OND","Prophylactic Meds","Yes",29.15
193,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",18.3
6,2,"OIF/OEF/OND","Prophylactic Meds","Yes",21.48
59,2,"ODSS","Prophylactic Meds","Yes",56.95
88,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",34.51
304,2,"ODSS","Prophylactic Meds","No",26.46
18,2,"ODSS","Prophylactic Meds","Yes",15.09
216,2,"ODSS","Prophylactic Meds","Don't Know",28.57
389,2,"OIF/OEF/OND","Prophylactic Meds","No",51.45
190,2,"ODSS","Prophylactic Meds","Don't Know",48.67
114,2,"ODSS","Prophylactic Meds","No",50.78
245,2,"ODSS","Prophylactic Meds","Yes",33.13
213,2,"ODSS","Prophylactic Meds","No",47.86
56,2,"OIF/OEF/OND","Prophylactic Meds","No",44.94
79,2,"OIF/OEF/OND","Prophylactic Meds","No",25.02
68,2,"ODSS","Prophylactic Meds","Don't Know",52.37
395,2,"OIF/OEF/OND","Prophylactic Meds","Yes",51.75
140,2,"OIF/OEF/OND","Prophylactic Meds","Yes",54.08
218,2,"OIF/OEF/OND","Prophylactic Meds","Yes",27.29
281,2,"OIF/OEF/OND","Prophylactic Meds","Yes",52.63
410,2,"OIF/OEF/OND","Prophylactic Meds","Yes",21.81
394,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",50
120,2,"OIF/OEF/OND","Prophylactic Meds","No",19.77
138,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",58.46
414,2,"OIF/OEF/OND","Prophylactic Meds","Yes",23.01
95,2,"OIF/OEF/OND","Prophylactic Meds","Yes",26.52
403,2,"OIF/OEF/OND","Prophylactic Meds","No",25.86
231,2,"ODSS","Prophylactic Meds","No",25.83
259,2,"ODSS","Prophylactic Meds","No",54.95
71,2,"ODSS","Prophylactic Meds","Yes",52.97
65,2,"ODSS","Prophylactic Meds","Yes",27.8
60,2,"ODSS","Prophylactic Meds","Don't Know",46.68
234,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",30.45
37,2,"OIF/OEF/OND","Prophylactic Meds","No",62.11
388,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",19.55
1,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",22.72
233,2,"OIF/OEF/OND","Prophylactic Meds","Don't Know",65.79
219,2,"ODSS","Prophylactic Meds","No",21.01
70,2,"ODSS","Prophylactic Meds","Don't Know",28.4
379,2,"OIF/OEF/OND","Prophylactic Meds","Yes",23.91
179,2,"ODSS","Radar/Microwaves","Don't Know",26.38
14,2,"OIF/OEF/OND","Radar/Microwaves","Yes",42.62
118,2,"OIF/OEF/OND","Radar/Microwaves","Yes",35.93
256,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",29.56
254,2,"ODSS","Radar/Microwaves","No",39.92
211,2,"ODSS","Radar/Microwaves","Don't Know",44.5
359,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",41.49
32,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",34.71
109,2,"ODSS","Radar/Microwaves","Yes",28.17
23,2,"ODSS","Radar/Microwaves","Don't Know",34.01
224,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",28.98
166,2,"ODSS","Radar/Microwaves","No",40.63
76,2,"ODSS","Radar/Microwaves","Yes",29.23
353,2,"OIF/OEF/OND","Radar/Microwaves","No",31.74
347,2,"ODSS","Radar/Microwaves","Don't Know",37.65
294,2,"OIF/OEF/OND","Radar/Microwaves","Yes",25.69
41,2,"OIF/OEF/OND","Radar/Microwaves","No",28.45
316,2,"ODSS","Radar/Microwaves","Don't Know",36.57
342,2,"ODSS","Radar/Microwaves","Yes",38.55
39,2,"ODSS","Radar/Microwaves","No",35.67
159,2,"ODSS","Radar/Microwaves","Yes",24.21
240,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",25.33
286,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",26.52
158,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",43.55
199,2,"ODSS","Radar/Microwaves","Yes",40.72
160,2,"ODSS","Radar/Microwaves","Don't Know",40.12
155,2,"OIF/OEF/OND","Radar/Microwaves","Yes",32.85
66,2,"ODSS","Radar/Microwaves","Don't Know",33.86
298,2,"OIF/OEF/OND","Radar/Microwaves","No",33.04
170,2,"ODSS","Radar/Microwaves","Yes",32.24
225,2,"ODSS","Radar/Microwaves","No",32.29
203,2,"ODSS","Radar/Microwaves","Yes",42.18
180,2,"OIF/OEF/OND","Radar/Microwaves","No",41.34
2,2,"ODSS","Radar/Microwaves","Yes",31.33
130,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",26.78
371,2,"ODSS","Radar/Microwaves","Don't Know",31.47
171,2,"ODSS","Radar/Microwaves","Don't Know",36.47
293,2,"OIF/OEF/OND","Radar/Microwaves","Yes",41.07
390,2,"OIF/OEF/OND","Radar/Microwaves","Yes",24.59
112,2,"ODSS","Radar/Microwaves","Don't Know",30.77
333,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",24.17
36,2,"OIF/OEF/OND","Radar/Microwaves","Yes",29.23
35,2,"ODSS","Radar/Microwaves","No",32.19
87,2,"OIF/OEF/OND","Radar/Microwaves","Yes",18.79
292,2,"OIF/OEF/OND","Radar/Microwaves","No",38.03
111,2,"OIF/OEF/OND","Radar/Microwaves","No",32.34
361,2,"ODSS","Radar/Microwaves","Don't Know",43.64
406,2,"OIF/OEF/OND","Radar/Microwaves","Yes",45.47
31,2,"ODSS","Radar/Microwaves","Don't Know",23.35
73,2,"OIF/OEF/OND","Radar/Microwaves","Yes",33.48
289,2,"OIF/OEF/OND","Radar/Microwaves","No",41.04
354,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",28
92,2,"ODSS","Radar/Microwaves","No",42.73
318,2,"ODSS","Radar/Microwaves","No",37.5
392,2,"ODSS","Radar/Microwaves","Don't Know",26.14
150,1,"ODSS","Radar/Microwaves","No",34.27
239,2,"ODSS","Radar/Microwaves","Yes",50.88
376,2,"ODSS","Radar/Microwaves","No",40.39
334,2,"ODSS","Radar/Microwaves","Don't Know",35.7
30,2,"ODSS","Radar/Microwaves","Don't Know",28.44
156,2,"ODSS","Radar/Microwaves","No",26.06
412,2,"ODSS","Radar/Microwaves","Yes",34.81
276,2,"ODSS","Radar/Microwaves","Yes",47.99
261,2,"OIF/OEF/OND","Radar/Microwaves","Yes",24.94
301,2,"ODSS","Radar/Microwaves","No",43.94
282,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",28.43
142,2,"ODSS","Radar/Microwaves","No",48.38
275,2,"OIF/OEF/OND","Radar/Microwaves","Yes",37.65
132,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",45.43
8,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",24.66
271,2,"ODSS","Radar/Microwaves","No",31.81
123,2,"ODSS","Radar/Microwaves","Don't Know",36.25
175,2,"OIF/OEF/OND","Radar/Microwaves","No",38.82
246,2,"ODSS","Radar/Microwaves","Yes",31.78
297,2,"OIF/OEF/OND","Radar/Microwaves","Yes",26.66
19,2,"ODSS","Radar/Microwaves","No",26.33
269,2,"ODSS","Radar/Microwaves","Don't Know",22.5
391,2,"ODSS","Radar/Microwaves","Don't Know",29.95
149,2,"OIF/OEF/OND","Radar/Microwaves","Yes",40.65
221,2,"OIF/OEF/OND","Radar/Microwaves","Don't Know",41.03
268,2,"OIF/OEF/OND","Radar/Microwaves","Yes",29.4
385,2,"ODSS","Radar/Microwaves","No",35.89
345,2,"OIF/OEF/OND","Radar/Microwaves","Yes",39.15
50,2,"OIF/OEF/OND","Radar/Microwaves","Yes",28.81
28,2,"ODSS","Radar/Microwaves","Yes",32.67
12,2,"OIF/OEF/OND","Radar/Microwaves","Yes",34.84
181,2,"OIF/OEF/OND","Radar/Microwaves","Yes",26.14
401,2,"ODSS","Radar/Microwaves","Don't Know",34.84
